seed,snapshot,source_kind,source_program_ordinal,step_offset,global_commit,step_status,program_present,program_left,program_right,program_len,delta_left,delta_right,invalid_source_step
9f4a7c15d6e8b301,2400,ACTION,37,18,2418,generated,true,13,24,2,0.005,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,19,2419,generated,true,10,29,2,0.01,0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,20,2420,generated,true,19,22,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,21,2421,generated,true,21,22,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,22,2422,generated,true,17,28,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,23,2423,generated,true,22,25,2,0.02,0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,24,2424,generated,true,109,63,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,25,2425,generated,true,15,36,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,26,2426,generated,true,23,30,2,-0.005,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,27,2427,generated,true,100,78,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,28,2428,generated,true,15,42,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,29,2429,generated,true,15,44,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,30,2430,generated,true,15,46,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,31,2431,generated,true,112,74,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,32,2432,generated,true,0,65,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,33,2433,generated,true,116,74,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,34,2434,generated,true,102,90,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,35,2435,generated,true,5,66,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,36,2436,generated,true,28,45,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,37,2437,generated,true,110,88,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,38,2438,generated,true,112,88,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,39,2439,generated,true,15,64,2,0.01,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,40,2440,generated,true,14,67,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,41,2441,generated,true,14,69,2,0.02,0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,42,2442,generated,true,22,63,2,-0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,43,2443,generated,true,14,73,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,44,2444,generated,true,23,66,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,45,2445,generated,true,23,68,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,46,2446,generated,true,8,85,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,47,2447,generated,true,23,72,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,48,2448,generated,true,23,74,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,49,2449,generated,true,23,76,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,50,2450,generated,true,23,78,2,-0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,51,2451,generated,true,23,80,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,52,2452,generated,true,28,77,2,-0.02,0.01,0
9f4a7c15d6e8b301,2400,ACTION,37,53,2453,generated,true,28,79,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,54,2454,generated,true,18,91,2,-0.02,0,0
9f4a7c15d6e8b301,2400,ACTION,37,55,2455,generated,true,35,76,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,56,2456,generated,true,21,92,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,57,2457,generated,true,16,99,2,-0.02,0,0
9f4a7c15d6e8b301,2400,ACTION,37,58,2458,generated,true,54,63,2,0,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,59,2459,generated,true,40,79,2,-0.01,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,60,2460,generated,true,12,109,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,61,2461,generated,true,34,89,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,62,2462,generated,true,5,120,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,37,63,2463,generated,true,12,115,2,0.02,0,0
9f4a7c15d6e8b301,2400,ACTION,44,1,2401,generated,true,105,21,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,2,2402,generated,true,116,12,2,-0.01,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,3,2403,generated,true,118,12,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,4,2404,generated,true,109,23,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,5,2405,generated,true,111,23,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,6,2406,generated,true,102,34,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,7,2407,generated,true,74,64,2,0.02,0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,8,2408,generated,true,3,14,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,9,2409,generated,true,4,15,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,10,2410,generated,true,6,15,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,11,2411,generated,true,8,15,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,12,2412,generated,true,2,23,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,13,2413,generated,true,13,14,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,14,2414,generated,true,9,20,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,15,2415,generated,true,9,22,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,16,2416,generated,true,0,33,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,17,2417,generated,true,11,24,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,18,2418,generated,true,105,55,2,0.02,0,0
9f4a7c15d6e8b301,2400,ACTION,44,19,2419,generated,true,10,29,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,20,2420,generated,true,19,22,2,-0.01,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,21,2421,generated,true,21,22,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,22,2422,generated,true,22,23,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,23,2423,generated,true,19,28,2,-0.01,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,24,2424,generated,true,23,26,2,-0.01,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,25,2425,generated,true,15,36,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,26,2426,generated,true,20,33,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,27,2427,generated,true,20,35,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,28,2428,generated,true,15,42,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,29,2429,generated,true,15,44,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,30,2430,generated,true,15,46,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,31,2431,generated,true,112,74,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,32,2432,generated,true,26,39,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,33,2433,generated,true,116,74,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,34,2434,generated,true,4,65,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,35,2435,generated,true,4,67,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,36,2436,generated,true,108,88,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,37,2437,generated,true,110,88,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,38,2438,generated,true,112,88,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,39,2439,generated,true,15,64,2,0.01,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,40,2440,generated,true,14,67,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,41,2441,generated,true,14,69,2,0.02,0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,42,2442,generated,true,22,63,2,-0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,43,2443,generated,true,14,73,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,44,2444,generated,true,23,66,2,0.02,0.005,0
9f4a7c15d6e8b301,2400,ACTION,44,45,2445,generated,true,23,68,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,46,2446,generated,true,37,56,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,47,2447,generated,true,23,72,2,0.01,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,48,2448,generated,true,23,74,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,49,2449,generated,true,23,76,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,50,2450,generated,true,23,78,2,-0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,51,2451,generated,true,23,80,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,52,2452,generated,true,28,77,2,-0.02,0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,53,2453,generated,true,28,79,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,54,2454,generated,true,18,91,2,-0.02,0,0
9f4a7c15d6e8b301,2400,ACTION,44,55,2455,generated,true,28,83,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,56,2456,generated,true,21,92,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,57,2457,generated,true,16,99,2,-0.02,0,0
9f4a7c15d6e8b301,2400,ACTION,44,58,2458,generated,true,16,101,2,-0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,59,2459,generated,true,40,79,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,60,2460,generated,true,12,109,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,61,2461,generated,true,5,118,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ACTION,44,62,2462,generated,true,5,120,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ACTION,44,63,2463,generated,true,12,115,2,0.02,0,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,1,2401,generated,true,105,21,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,2,2402,generated,true,116,12,2,-0.01,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,3,2403,generated,true,118,12,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,4,2404,generated,true,109,23,2,0.005,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,5,2405,generated,true,111,23,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,6,2406,generated,true,102,34,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,7,2407,generated,true,74,64,2,0.02,0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,8,2408,generated,true,3,14,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,9,2409,generated,true,4,15,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,10,2410,generated,true,6,15,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,11,2411,generated,true,8,15,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,12,2412,generated,true,2,23,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,13,2413,generated,true,13,14,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,14,2414,generated,true,9,20,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,15,2415,generated,true,9,22,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,16,2416,generated,true,0,33,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,17,2417,generated,true,11,24,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,18,2418,generated,true,13,24,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,19,2419,generated,true,4,35,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,20,2420,generated,true,13,28,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,21,2421,generated,true,21,22,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,22,2422,generated,true,22,23,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,23,2423,generated,true,22,25,2,0.02,0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,24,2424,generated,true,23,26,2,-0.01,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,25,2425,generated,true,15,36,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,26,2426,generated,true,20,33,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,27,2427,generated,true,20,35,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,28,2428,generated,true,22,35,2,-0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,29,2429,generated,true,15,44,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,30,2430,generated,true,15,46,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,31,2431,generated,true,24,39,2,-0.01,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,32,2432,generated,true,26,39,2,-0.02,0.005,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,33,2433,generated,true,116,74,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,34,2434,generated,true,102,90,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,35,2435,generated,true,5,66,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,36,2436,generated,true,15,58,2,0.02,0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,37,2437,generated,true,110,88,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,38,2438,generated,true,112,88,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,39,2439,generated,true,112,90,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,40,2440,generated,true,22,59,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,41,2441,generated,true,14,69,2,0.02,0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,42,2442,generated,true,22,63,2,-0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,43,2443,generated,true,31,56,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,44,2444,generated,true,23,66,2,0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,45,2445,generated,true,18,73,2,-0.01,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,46,2446,generated,true,37,56,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,47,2447,generated,true,23,72,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,48,2448,generated,true,23,74,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,49,2449,generated,true,23,76,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,50,2450,generated,true,23,78,2,-0.02,-0.01,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,51,2451,generated,true,23,80,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,52,2452,generated,true,28,77,2,-0.02,0.005,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,53,2453,generated,true,28,79,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,54,2454,generated,true,33,76,2,-0.01,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,55,2455,generated,true,35,76,2,-0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,56,2456,generated,true,21,92,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,57,2457,generated,true,16,99,2,-0.02,0,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,58,2458,generated,true,54,63,2,0,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,59,2459,generated,true,59,60,2,-0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,60,2460,generated,true,32,89,2,0.01,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,61,2461,generated,true,12,111,2,0.02,-0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,62,2462,generated,true,5,120,2,0.02,0.02,0
9f4a7c15d6e8b301,2400,ANCESTOR,-1,63,2463,generated,true,12,115,2,0.02,0,0
9f4a7c15d6e8b301,4200,ACTION,5,1,4201,generated,true,62,97,2,0.02,0,0
9f4a7c15d6e8b301,4200,ACTION,5,2,4202,generated,true,28,10,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,3,4203,generated,true,32,8,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,4,4204,generated,true,30,12,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,5,4205,generated,true,29,15,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,6,4206,generated,true,28,18,2,-0.02,-0.01,0
9f4a7c15d6e8b301,4200,ACTION,5,7,4207,generated,true,28,20,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,8,4208,generated,true,37,13,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,9,4209,generated,true,43,9,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,10,4210,generated,true,45,9,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,11,4211,generated,true,43,13,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,12,4212,generated,true,44,14,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,13,4213,generated,true,46,14,2,-0.02,-0.01,0
9f4a7c15d6e8b301,4200,ACTION,5,14,4214,generated,true,47,15,2,0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,15,4215,generated,true,50,14,2,0,-0.005,0
9f4a7c15d6e8b301,4200,ACTION,5,16,4216,generated,true,71,118,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,17,4217,generated,true,79,112,2,0.02,0,0
9f4a7c15d6e8b301,4200,ACTION,5,18,4218,generated,true,75,118,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,19,4219,generated,true,77,118,2,-0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,20,4220,generated,true,58,16,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,21,4221,generated,true,60,16,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,22,4222,generated,true,62,16,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,23,4223,generated,true,64,16,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,24,4224,generated,true,77,5,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,25,4225,generated,true,102,105,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,26,4226,generated,true,81,5,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,27,4227,generated,true,105,106,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,28,4228,generated,true,67,23,2,0,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,29,4229,generated,true,69,23,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,30,4230,generated,true,71,23,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,31,4231,generated,true,94,2,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,32,4232,generated,true,59,39,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,33,4233,generated,true,105,118,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,34,4234,generated,true,97,5,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,35,4235,generated,true,83,21,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,36,4236,generated,true,83,23,2,0,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,37,4237,generated,true,108,0,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,38,4238,generated,true,92,18,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,39,4239,generated,true,89,23,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,40,4240,generated,true,91,23,2,0,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,41,4241,generated,true,76,40,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,42,4242,generated,true,78,40,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,43,4243,generated,true,106,14,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,44,4244,generated,true,109,13,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,45,4245,generated,true,111,13,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,46,4246,generated,true,103,23,2,-0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,47,4247,generated,true,105,23,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,48,4248,generated,true,108,22,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,49,4249,generated,true,110,22,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,50,4250,generated,true,112,22,2,0,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,51,4251,generated,true,114,22,2,-0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,52,4252,generated,true,7,8,2,0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,53,4253,generated,true,112,28,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,54,4254,generated,true,8,11,2,0.02,0.01,0
9f4a7c15d6e8b301,4200,ACTION,5,55,4255,generated,true,8,13,2,0.02,0,0
9f4a7c15d6e8b301,4200,ACTION,5,56,4256,generated,true,0,23,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,57,4257,generated,true,11,14,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,58,4258,generated,true,4,23,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,59,4259,generated,true,9,20,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,60,4260,generated,true,15,16,2,0,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,61,4261,generated,true,12,21,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,62,4262,generated,true,12,23,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,5,63,4263,generated,true,16,21,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,1,4201,generated,true,28,8,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,2,4202,generated,true,23,15,2,0.01,0,0
9f4a7c15d6e8b301,4200,ACTION,15,3,4203,generated,true,32,8,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,4,4204,generated,true,30,12,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,5,4205,generated,true,29,15,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,6,4206,generated,true,28,18,2,-0.02,-0.01,0
9f4a7c15d6e8b301,4200,ACTION,15,7,4207,generated,true,28,20,2,-0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,8,4208,generated,true,37,13,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,9,4209,generated,true,43,9,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,10,4210,generated,true,45,9,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,11,4211,generated,true,43,13,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,12,4212,generated,true,44,14,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,13,4213,generated,true,45,15,2,0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,14,4214,generated,true,60,2,2,0.02,0,0
9f4a7c15d6e8b301,4200,ACTION,15,15,4215,generated,true,92,95,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,16,4216,generated,true,71,118,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,17,4217,generated,true,79,112,2,0.02,0,0
9f4a7c15d6e8b301,4200,ACTION,15,18,4218,generated,true,75,118,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,19,4219,generated,true,78,117,2,0.02,0.01,0
9f4a7c15d6e8b301,4200,ACTION,15,20,4220,generated,true,58,16,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,21,4221,generated,true,60,16,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,22,4222,generated,true,62,16,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,23,4223,generated,true,64,16,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,24,4224,generated,true,77,5,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,25,4225,generated,true,102,105,2,-0.01,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,26,4226,generated,true,81,5,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,27,4227,generated,true,105,106,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,28,4228,generated,true,67,23,2,0,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,29,4229,generated,true,69,23,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,30,4230,generated,true,71,23,2,0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,31,4231,generated,true,94,2,2,0.02,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,32,4232,generated,true,59,39,2,0.01,-0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,33,4233,generated,true,70,30,2,-0.02,0.02,0
9f4a7c15d6e8b301,4200,ACTION,15,34,4234,generated,true,97,5,2,-0.02,0.02,0
