policy,epoch,loss_before,loss_after,accuracy_after,selected_primitives,programs,utility_evaluations
G4-forbidden-hot-pairs,1244,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1245,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1246,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1247,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1248,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1249,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1250,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1251,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1252,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1253,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1254,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1255,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1256,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1257,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1258,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1259,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1260,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1261,0.01745193,0.01745193,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1262,0.01745193,0.01745193,1.00000000,0,0,2449
G4-forbidden-hot-pairs,1263,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1264,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1265,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1266,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1267,0.01745193,0.01745193,1.00000000,0,0,2574
G4-forbidden-hot-pairs,1268,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1269,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1270,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1271,0.01745193,0.01745193,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1272,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1273,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1274,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1275,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1276,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1277,0.01745193,0.01745193,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1278,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1279,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1280,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1281,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1282,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1283,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1284,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1285,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1286,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1287,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1288,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1289,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1290,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1291,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1292,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1293,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1294,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1295,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1296,0.01745193,0.01745193,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1297,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1298,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1299,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1300,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1301,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1302,0.01745193,0.01745193,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1303,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1304,0.01745193,0.01745193,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1305,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1306,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1307,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1308,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1309,0.01745193,0.01745193,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1310,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1311,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1312,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1313,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1314,0.01745193,0.01745193,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1315,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1316,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1317,0.01745193,0.01745193,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1318,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1319,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1320,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1321,0.01745193,0.01745193,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1322,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1323,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1324,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1325,0.01745193,0.01745193,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1326,0.01745193,0.01745193,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1327,0.01745193,0.01745193,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1328,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1329,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1330,0.01745193,0.01745193,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1331,0.01745193,0.01745193,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1332,0.01745193,0.01745193,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1333,0.01745193,0.01745193,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1334,0.01745193,0.01738448,1.00000000,3,1,6448
G4-forbidden-hot-pairs,1335,0.01738448,0.01738448,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1336,0.01738448,0.01738448,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1337,0.01738448,0.01738448,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1338,0.01738448,0.01738448,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1339,0.01738448,0.01738448,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1340,0.01738448,0.01738448,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1341,0.01738448,0.01738448,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1342,0.01738448,0.01738448,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1343,0.01738448,0.01738448,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1344,0.01738448,0.01738448,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1345,0.01738448,0.01738448,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1346,0.01738448,0.01738448,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1347,0.01738448,0.01738448,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1348,0.01738448,0.01738448,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1349,0.01738448,0.01738448,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1350,0.01738448,0.01738448,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1351,0.01738448,0.01738448,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1352,0.01738448,0.01738448,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1353,0.01738448,0.01738448,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1354,0.01738448,0.01738448,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1355,0.01738448,0.01738448,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1356,0.01738448,0.01738448,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1357,0.01738448,0.01738448,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1358,0.01738448,0.01738448,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1359,0.01738448,0.01738448,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1360,0.01738448,0.01738448,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1361,0.01738448,0.01738448,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1362,0.01738448,0.01738448,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1363,0.01738448,0.01738448,1.00000000,0,0,2724
G4-forbidden-hot-pairs,1364,0.01738448,0.01738448,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1365,0.01738448,0.01738448,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1366,0.01738448,0.01732095,1.00000000,3,1,6398
G4-forbidden-hot-pairs,1367,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1368,0.01732095,0.01732095,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1369,0.01732095,0.01732095,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1370,0.01732095,0.01732095,1.00000000,0,0,2449
G4-forbidden-hot-pairs,1371,0.01732095,0.01732095,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1372,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1373,0.01732095,0.01732095,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1374,0.01732095,0.01732095,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1375,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1376,0.01732095,0.01732095,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1377,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1378,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1379,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1380,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1381,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1382,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1383,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1384,0.01732095,0.01732095,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1385,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1386,0.01732095,0.01732095,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1387,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1388,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1389,0.01732095,0.01732095,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1390,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1391,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1392,0.01732095,0.01732095,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1393,0.01732095,0.01732095,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1394,0.01732095,0.01732095,1.00000000,0,0,2449
G4-forbidden-hot-pairs,1395,0.01732095,0.01732095,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1396,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1397,0.01732095,0.01732095,1.00000000,0,0,2724
G4-forbidden-hot-pairs,1398,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1399,0.01732095,0.01732095,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1400,0.01732095,0.01732095,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1401,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1402,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1403,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1404,0.01732095,0.01732095,1.00000000,0,0,2724
G4-forbidden-hot-pairs,1405,0.01732095,0.01732095,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1406,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1407,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1408,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1409,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1410,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1411,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1412,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1413,0.01732095,0.01732095,1.00000000,0,0,2449
G4-forbidden-hot-pairs,1414,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1415,0.01732095,0.01732095,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1416,0.01732095,0.01732095,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1417,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1418,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1419,0.01732095,0.01732095,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1420,0.01732095,0.01732095,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1421,0.01732095,0.01732095,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1422,0.01732095,0.01732095,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1423,0.01732095,0.01732095,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1424,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1425,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1426,0.01732095,0.01732095,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1427,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1428,0.01732095,0.01732095,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1429,0.01732095,0.01732095,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1430,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1431,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1432,0.01732095,0.01732095,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1433,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1434,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1435,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1436,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1437,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1438,0.01732095,0.01732095,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1439,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1440,0.01732095,0.01732095,1.00000000,0,0,2449
G4-forbidden-hot-pairs,1441,0.01732095,0.01732095,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1442,0.01732095,0.01732095,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1443,0.01732095,0.01732095,1.00000000,0,0,2449
G4-forbidden-hot-pairs,1444,0.01732095,0.01726109,1.00000000,3,1,7473
G4-forbidden-hot-pairs,1445,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1446,0.01726109,0.01726109,1.00000000,0,0,2724
G4-forbidden-hot-pairs,1447,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1448,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1449,0.01726109,0.01726109,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1450,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1451,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1452,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1453,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1454,0.01726109,0.01726109,1.00000000,0,0,4749
G4-forbidden-hot-pairs,1455,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1456,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1457,0.01726109,0.01726109,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1458,0.01726109,0.01726109,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1459,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1460,0.01726109,0.01726109,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1461,0.01726109,0.01726109,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1462,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1463,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1464,0.01726109,0.01726109,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1465,0.01726109,0.01726109,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1466,0.01726109,0.01726109,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1467,0.01726109,0.01726109,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1468,0.01726109,0.01726109,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1469,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1470,0.01726109,0.01726109,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1471,0.01726109,0.01726109,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1472,0.01726109,0.01726109,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1473,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1474,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1475,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1476,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1477,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1478,0.01726109,0.01726109,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1479,0.01726109,0.01726109,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1480,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1481,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1482,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1483,0.01726109,0.01726109,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1484,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1485,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1486,0.01726109,0.01726109,1.00000000,0,0,2574
G4-forbidden-hot-pairs,1487,0.01726109,0.01726109,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1488,0.01726109,0.01726109,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1489,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1490,0.01726109,0.01726109,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1491,0.01726109,0.01726109,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1492,0.01726109,0.01726109,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1493,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1494,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1495,0.01726109,0.01726109,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1496,0.01726109,0.01726109,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1497,0.01726109,0.01726109,1.00000000,0,0,3324
G4-forbidden-hot-pairs,1498,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1499,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1500,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1501,0.01726109,0.01726109,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1502,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1503,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1504,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1505,0.01726109,0.01726109,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1506,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1507,0.01726109,0.01726109,1.00000000,0,0,2724
G4-forbidden-hot-pairs,1508,0.01726109,0.01726109,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1509,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1510,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1511,0.01726109,0.01726109,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1512,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1513,0.01726109,0.01726109,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1514,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1515,0.01726109,0.01726109,1.00000000,0,0,4424
G4-forbidden-hot-pairs,1516,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1517,0.01726109,0.01726109,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1518,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1519,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1520,0.01726109,0.01726109,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1521,0.01726109,0.01726109,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1522,0.01726109,0.01726109,1.00000000,0,0,2724
G4-forbidden-hot-pairs,1523,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1524,0.01726109,0.01726109,1.00000000,0,0,4149
G4-forbidden-hot-pairs,1525,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1526,0.01726109,0.01726109,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1527,0.01726109,0.01726109,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1528,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1529,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1530,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1531,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1532,0.01726109,0.01726109,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1533,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1534,0.01726109,0.01726109,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1535,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1536,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1537,0.01726109,0.01726109,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1538,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1539,0.01726109,0.01726109,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1540,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1541,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1542,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1543,0.01726109,0.01726109,1.00000000,0,0,3649
G4-forbidden-hot-pairs,1544,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1545,0.01726109,0.01726109,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1546,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1547,0.01726109,0.01726109,1.00000000,0,0,2624
G4-forbidden-hot-pairs,1548,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1549,0.01726109,0.01726109,1.00000000,0,0,3049
G4-forbidden-hot-pairs,1550,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1551,0.01726109,0.01726109,1.00000000,0,0,2899
G4-forbidden-hot-pairs,1552,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1553,0.01726109,0.01726109,1.00000000,0,0,3549
G4-forbidden-hot-pairs,1554,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1555,0.01726109,0.01726109,1.00000000,0,0,3224
G4-forbidden-hot-pairs,1556,0.01726109,0.01726109,1.00000000,0,0,3499
G4-forbidden-hot-pairs,1557,0.01726109,0.01726109,1.00000000,0,0,2449
G4-forbidden-hot-pairs,1558,0.01726109,0.01726109,1.00000000,0,0,3824
G4-forbidden-hot-pairs,1559,0.01726109,0.01726109,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1560,0.01726109,0.01726109,1.00000000,0,0,2949
G4-forbidden-hot-pairs,1561,0.01726109,0.01726109,1.00000000,0,0,2299
G4-forbidden-hot-pairs,1562,0.01726109,0.01726109,1.00000000,0,0,2899
