seed,snapshot_step,control_slot,path_source,future_step,horizon,event,left_parameter,right_parameter,program_len,left_delta,right_delta,gap_before,gap_after,cumulative_mixed,replayed,invalid_step
9f4a7c15d6e8b301,2400,1,selected,41,42,program,14,69,2,0.020000000,0.010000000,-1.018047332764e-4,-1.153349876404e-4,-9.319186210632e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,42,43,program,22,63,2,-0.020000000,-0.010000000,-1.153349876404e-4,-9.131431579590e-5,-6.917119026184e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,43,44,program,14,73,2,0.020000000,-0.010000000,-9.131431579590e-5,-1.041889190674e-4,-8.204579353333e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,44,45,program,23,66,2,0.020000000,0.005000000,-1.041889190674e-4,-1.251399517059e-4,-1.029968261719e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,45,46,program,23,68,2,0.020000000,-0.020000000,-1.251399517059e-4,-1.456141471863e-4,-1.234710216522e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,46,47,program,37,56,2,-0.020000000,0.020000000,-1.456141471863e-4,-1.415610313416e-4,-1.194179058075e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,47,48,program,23,72,2,0.010000000,-0.020000000,-1.415610313416e-4,-1.476705074310e-4,-1.255273818970e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,48,49,program,23,74,2,-0.020000000,0.020000000,-1.476705074310e-4,-1.280903816223e-4,-1.059472560883e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,49,50,program,23,76,2,-0.020000000,-0.020000000,-1.280903816223e-4,-1.019835472107e-4,-7.984042167664e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,50,51,program,23,78,2,-0.020000000,-0.010000000,-1.019835472107e-4,-7.939338684082e-5,-5.725026130676e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,51,52,program,23,80,2,-0.020000000,-0.020000000,-7.939338684082e-5,-5.754828453064e-5,-3.540515899658e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,52,53,program,28,77,2,-0.020000000,0.010000000,-5.754828453064e-5,-6.946921348572e-5,-4.732608795166e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,53,54,program,28,79,2,-0.020000000,0.020000000,-6.946921348572e-5,-9.015202522278e-5,-6.800889968872e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,54,55,program,18,91,2,-0.020000000,0.000000000,-9.015202522278e-5,-8.326768875122e-5,-6.112456321716e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,55,56,program,28,83,2,-0.020000000,0.020000000,-8.326768875122e-5,-9.250640869141e-5,-7.036328315735e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,56,57,program,21,92,2,-0.020000000,-0.020000000,-9.250640869141e-5,-1.046657562256e-4,-8.252263069153e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,57,58,program,16,99,2,-0.020000000,0.000000000,-1.046657562256e-4,-1.169443130493e-4,-9.480118751526e-5,true,0
9f4a7c15d6e8b301,2400,1,selected,58,59,program,16,101,2,-0.020000000,-0.010000000,-1.169443130493e-4,-1.284480094910e-4,-1.063048839569e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,59,60,program,40,79,2,-0.020000000,0.020000000,-1.284480094910e-4,-1.367032527924e-4,-1.145601272583e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,60,61,program,12,109,2,0.020000000,-0.020000000,-1.367032527924e-4,-1.318454742432e-4,-1.097023487091e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,61,62,program,5,118,2,0.020000000,-0.010000000,-1.318454742432e-4,-1.379251480103e-4,-1.157820224762e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,62,63,program,5,120,2,0.020000000,0.020000000,-1.379251480103e-4,-1.420974731445e-4,-1.199543476105e-4,true,0
9f4a7c15d6e8b301,2400,1,selected,63,64,program,12,115,2,0.020000000,0.000000000,-1.420974731445e-4,-1.383721828461e-4,-1.162290573120e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,0,1,initial,-1,-1,0,0,0,-2.214312553406e-5,-2.214312553406e-5,0,true,0
9f4a7c15d6e8b301,2400,1,matched_control,1,2,program,105,21,2,0.020000000,-0.020000000,-2.214312553406e-5,-3.412365913391e-5,-1.198053359985e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,2,3,program,116,12,2,-0.010000000,0.020000000,-3.412365913391e-5,-3.656744956970e-5,-1.442432403564e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,3,4,program,118,12,2,-0.020000000,0.020000000,-3.656744956970e-5,-3.924965858459e-5,-1.710653305054e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,4,5,program,109,23,2,-0.020000000,0.020000000,-3.924965858459e-5,-5.894899368286e-5,-3.680586814880e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,5,6,program,111,23,2,-0.020000000,0.020000000,-5.894899368286e-5,-7.858872413635e-5,-5.644559860229e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,6,7,program,102,34,2,0.020000000,-0.010000000,-7.858872413635e-5,-7.861852645874e-5,-5.647540092468e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,7,8,program,74,64,2,0.020000000,0.010000000,-7.861852645874e-5,-7.954239845276e-5,-5.739927291870e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,8,9,program,3,14,2,0.020000000,0.020000000,-7.954239845276e-5,-9.194016456604e-5,-6.979703903198e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,9,10,program,4,15,2,0.020000000,-0.020000000,-9.194016456604e-5,-8.431077003479e-5,-6.216764450073e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,10,11,program,6,15,2,0.020000000,-0.020000000,-8.431077003479e-5,-8.183717727661e-5,-5.969405174255e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,11,12,program,8,15,2,-0.020000000,-0.020000000,-8.183717727661e-5,-8.493661880493e-5,-6.279349327087e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,12,13,program,2,23,2,-0.020000000,0.020000000,-8.493661880493e-5,-1.057982444763e-4,-8.365511894226e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,13,14,program,13,14,2,-0.020000000,0.020000000,-1.057982444763e-4,-1.278519630432e-4,-1.057088375092e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,14,15,program,9,20,2,0.020000000,-0.010000000,-1.278519630432e-4,-1.420676708221e-4,-1.199245452881e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,15,16,program,9,22,2,0.020000000,0.020000000,-1.420676708221e-4,-1.720190048218e-4,-1.498758792877e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,16,17,program,0,33,2,0.020000000,-0.020000000,-1.720190048218e-4,-1.646280288696e-4,-1.424849033356e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,17,18,program,11,24,2,0.020000000,0.020000000,-1.646280288696e-4,-1.514554023743e-4,-1.293122768402e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,18,19,program,13,24,2,0.020000000,0.020000000,-1.514554023743e-4,-1.308023929596e-4,-1.086592674255e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,19,20,program,4,35,2,-0.020000000,-0.020000000,-1.308023929596e-4,-1.337528228760e-4,-1.116096973419e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,20,21,program,13,28,2,-0.020000000,-0.020000000,-1.337528228760e-4,-1.528859138489e-4,-1.307427883148e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,21,22,program,21,22,2,0.020000000,0.020000000,-1.528859138489e-4,-1.693964004517e-4,-1.472532749176e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,22,23,program,22,23,2,0.020000000,-0.010000000,-1.693964004517e-4,-1.843571662903e-4,-1.622140407562e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,23,24,program,22,25,2,0.020000000,0.010000000,-1.843571662903e-4,-2.104043960571e-4,-1.882612705231e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,24,25,program,23,26,2,-0.010000000,-0.020000000,-2.104043960571e-4,-2.004802227020e-4,-1.783370971680e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,25,26,program,15,36,2,0.020000000,-0.020000000,-2.004802227020e-4,-1.993477344513e-4,-1.772046089172e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,26,27,program,20,33,2,0.020000000,-0.020000000,-1.993477344513e-4,-1.830458641052e-4,-1.609027385712e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,27,28,program,20,35,2,0.020000000,-0.020000000,-1.830458641052e-4,-1.646578311920e-4,-1.425147056580e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,28,29,program,15,42,2,0.020000000,-0.010000000,-1.646578311920e-4,-1.682639122009e-4,-1.461207866669e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,29,30,program,15,44,2,0.020000000,-0.010000000,-1.682639122009e-4,-1.712441444397e-4,-1.491010189056e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,30,31,program,22,39,2,-0.010000000,0.020000000,-1.712441444397e-4,-1.640915870667e-4,-1.419484615326e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,31,32,program,15,48,2,0.020000000,0.000000000,-1.640915870667e-4,-1.679062843323e-4,-1.457631587982e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,32,33,program,10,55,2,0.020000000,0.000000000,-1.679062843323e-4,-1.619756221771e-4,-1.398324966431e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,33,34,program,116,74,2,0.020000000,0.020000000,-1.619756221771e-4,-1.504421234131e-4,-1.282989978790e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,34,35,program,102,90,2,0.020000000,-0.010000000,-1.504421234131e-4,-1.500844955444e-4,-1.279413700104e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,35,36,program,4,67,2,-0.020000000,0.010000000,-1.500844955444e-4,-1.547336578369e-4,-1.325905323029e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,36,37,program,108,88,2,-0.020000000,0.020000000,-1.547336578369e-4,-1.248121261597e-4,-1.026690006256e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,37,38,program,15,60,2,0.010000000,0.020000000,-1.248121261597e-4,-1.248419284821e-4,-1.026988029480e-4,true,0
9f4a7c15d6e8b301,2400,1,matched_control,38,39,program,112,88,2,0.020000000,0.020000000,-1.248419284821e-4,-9.605288505554e-5,-7.390975952148e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,39,40,program,112,90,2,0.020000000,-0.010000000,-9.605288505554e-5,-8.496642112732e-5,-6.282329559326e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,40,41,program,14,67,2,0.020000000,-0.020000000,-8.496642112732e-5,-9.775161743164e-5,-7.560849189758e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,41,42,program,22,61,2,-0.020000000,0.020000000,-9.775161743164e-5,-7.224082946777e-5,-5.009770393372e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,42,43,program,14,71,2,0.020000000,0.010000000,-7.224082946777e-5,-8.532404899597e-5,-6.318092346191e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,43,44,program,22,65,2,-0.020000000,-0.020000000,-8.532404899597e-5,-6.058812141418e-5,-3.844499588013e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,44,45,program,23,66,2,0.020000000,-0.010000000,-6.058812141418e-5,-8.130073547363e-5,-5.915760993958e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,45,46,program,23,68,2,0.020000000,-0.020000000,-8.130073547363e-5,-1.020729541779e-4,-7.992982864380e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,46,47,program,37,56,2,0.005000000,0.020000000,-1.020729541779e-4,-1.020431518555e-4,-7.990002632141e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,47,48,program,4,91,2,0.020000000,0.000000000,-1.020431518555e-4,-9.718537330627e-5,-7.504224777222e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,48,49,program,23,74,2,-0.020000000,0.020000000,-9.718537330627e-5,-7.733702659607e-5,-5.519390106201e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,49,50,program,23,76,2,-0.020000000,-0.020000000,-7.733702659607e-5,-5.114078521729e-5,-2.899765968323e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,50,51,program,23,78,2,-0.020000000,-0.010000000,-5.114078521729e-5,-2.864003181458e-5,-6.496906280518e-6,true,0
9f4a7c15d6e8b301,2400,1,matched_control,51,52,program,23,80,2,-0.020000000,-0.020000000,-2.864003181458e-5,-6.735324859619e-6,1.540780067444e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,52,53,program,14,91,2,0.020000000,0.000000000,-6.735324859619e-6,-2.026557922363e-5,1.877546310425e-6,true,0
9f4a7c15d6e8b301,2400,1,matched_control,53,54,program,28,79,2,-0.020000000,0.020000000,-2.026557922363e-5,-4.187226295471e-5,-1.972913742065e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,54,55,program,28,81,2,-0.020000000,0.020000000,-4.187226295471e-5,-5.179643630981e-5,-2.965331077576e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,55,56,program,28,83,2,-0.020000000,0.020000000,-5.179643630981e-5,-6.115436553955e-5,-3.901124000549e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,56,57,program,21,92,2,-0.020000000,-0.020000000,-6.115436553955e-5,-7.307529449463e-5,-5.093216896057e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,57,58,program,16,99,2,-0.020000000,0.000000000,-7.307529449463e-5,-8.550286293030e-5,-6.335973739624e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,58,59,program,16,101,2,-0.020000000,-0.010000000,-8.550286293030e-5,-9.679794311523e-5,-7.465481758118e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,59,60,program,40,79,2,-0.020000000,0.020000000,-9.679794311523e-5,-1.052618026733e-4,-8.311867713928e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,60,61,program,12,109,2,0.020000000,-0.020000000,-1.052618026733e-4,-1.011788845062e-4,-7.903575897217e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,61,62,program,34,89,2,0.020000000,0.020000000,-1.011788845062e-4,-1.179575920105e-4,-9.581446647644e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,62,63,program,5,120,2,0.020000000,0.020000000,-1.179575920105e-4,-1.220703125000e-4,-9.992718696594e-5,true,0
9f4a7c15d6e8b301,2400,1,matched_control,63,64,program,12,115,2,0.020000000,0.000000000,-1.220703125000e-4,-1.186132431030e-4,-9.647011756897e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,0,1,initial,-1,-1,0,0,0,2.384185791016e-7,2.384185791016e-7,0,true,0
9f4a7c15d6e8b301,4200,0,selected,1,2,program,28,8,2,0.020000000,0.020000000,2.384185791016e-7,2.345442771912e-5,2.321600914001e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,2,3,program,23,15,2,0.010000000,0.000000000,2.345442771912e-5,1.776218414307e-5,1.752376556396e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,3,4,program,32,8,2,0.020000000,0.020000000,1.776218414307e-5,1.975893974304e-5,1.952052116394e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,4,5,program,30,12,2,-0.020000000,0.020000000,1.975893974304e-5,-6.887316703796e-5,-6.911158561707e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,5,6,program,29,15,2,0.020000000,-0.020000000,-6.887316703796e-5,-7.829070091248e-5,-7.852911949158e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,6,7,program,28,18,2,-0.020000000,-0.010000000,-7.829070091248e-5,-1.015365123749e-4,-1.017749309540e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,7,8,program,28,20,2,-0.020000000,-0.020000000,-1.015365123749e-4,-1.696646213531e-4,-1.699030399323e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,8,9,program,37,13,2,0.020000000,0.020000000,-1.696646213531e-4,-4.264712333679e-5,-4.288554191589e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,9,10,program,43,9,2,0.020000000,-0.020000000,-4.264712333679e-5,5.662441253662e-7,3.278255462646e-7,true,0
9f4a7c15d6e8b301,4200,0,selected,10,11,program,45,9,2,0.010000000,-0.020000000,5.662441253662e-7,5.120038986206e-5,5.096197128296e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,11,12,program,47,9,2,0.010000000,-0.020000000,5.120038986206e-5,9.322166442871e-5,9.298324584961e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,12,13,program,44,14,2,0.010000000,-0.020000000,9.322166442871e-5,1.057684421539e-4,1.055300235748e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,13,14,program,45,15,2,0.010000000,0.020000000,1.057684421539e-4,1.142919063568e-4,1.140534877777e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,14,15,program,79,106,2,-0.020000000,0.010000000,1.142919063568e-4,1.179873943329e-4,1.177489757538e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,15,16,program,92,95,2,0.020000000,0.020000000,1.179873943329e-4,2.939701080322e-4,2.937316894531e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,16,17,program,79,110,2,0.020000000,-0.010000000,2.939701080322e-4,2.678036689758e-4,2.675652503967e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,17,18,program,79,112,2,0.020000000,0.000000000,2.678036689758e-4,2.640783786774e-4,2.638399600983e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,18,19,program,75,118,2,0.010000000,-0.020000000,2.640783786774e-4,2.611279487610e-4,2.608895301819e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,19,20,program,77,118,2,-0.010000000,-0.020000000,2.611279487610e-4,2.596974372864e-4,2.594590187073e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,20,21,program,58,16,2,-0.010000000,0.020000000,2.596974372864e-4,2.597868442535e-4,2.595484256744e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,21,22,program,53,23,2,0.000000000,-0.020000000,2.597868442535e-4,2.713203430176e-4,2.710819244385e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,22,23,program,62,16,2,-0.020000000,0.020000000,2.713203430176e-4,-8.234381675720e-5,-8.258223533630e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,23,24,program,64,16,2,-0.020000000,0.020000000,-8.234381675720e-5,-8.225440979004e-5,-8.249282836914e-5,true,0
9f4a7c15d6e8b301,4200,0,selected,24,25,program,100,105,2,0.000000000,0.020000000,-8.225440979004e-5,1.723766326904e-4,1.721382141113e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,25,26,program,66,18,2,0.020000000,0.020000000,1.723766326904e-4,1.721978187561e-4,1.719594001770e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,26,27,program,104,105,2,-0.010000000,0.020000000,1.721978187561e-4,4.200339317322e-4,4.197955131531e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,27,28,program,83,5,2,0.020000000,0.020000000,4.200339317322e-4,4.186630249023e-4,4.184246063232e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,28,29,program,67,23,2,0.000000000,0.020000000,4.186630249023e-4,4.075169563293e-4,4.072785377502e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,29,30,program,69,23,2,0.020000000,0.020000000,4.075169563293e-4,3.942251205444e-4,3.939867019653e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,30,31,program,71,23,2,0.020000000,0.020000000,3.942251205444e-4,3.785789012909e-4,3.783404827118e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,31,32,program,94,2,2,0.020000000,-0.020000000,3.785789012909e-4,2.349019050598e-4,2.346634864807e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,32,33,program,83,15,2,0.020000000,-0.020000000,2.349019050598e-4,2.125203609467e-4,2.122819423676e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,33,34,program,105,118,2,0.020000000,-0.020000000,2.125203609467e-4,4.773139953613e-4,4.770755767822e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,34,35,program,97,5,2,-0.020000000,0.020000000,4.773139953613e-4,7.522702217102e-4,7.520318031311e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,35,36,program,74,30,2,0.020000000,0.020000000,7.522702217102e-4,9.659230709076e-4,9.656846523285e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,36,37,program,106,0,2,-0.020000000,0.020000000,9.659230709076e-4,9.659230709076e-4,9.656846523285e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,37,38,program,80,28,2,-0.020000000,-0.020000000,9.659230709076e-4,9.490549564362e-4,9.488165378571e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,38,39,program,92,18,2,-0.020000000,0.020000000,9.490549564362e-4,7.612109184265e-4,7.609724998474e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,39,40,program,89,23,2,-0.020000000,0.020000000,7.612109184265e-4,7.388591766357e-4,7.386207580566e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,40,41,program,76,38,2,-0.020000000,0.000000000,7.388591766357e-4,7.688105106354e-4,7.685720920563e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,41,42,program,76,40,2,-0.020000000,-0.020000000,7.688105106354e-4,7.976591587067e-4,7.974207401276e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,42,43,program,60,58,2,0.020000000,0.020000000,7.976591587067e-4,8.260607719421e-4,8.258223533630e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,43,44,program,106,14,2,0.020000000,0.020000000,8.260607719421e-4,8.068680763245e-4,8.066296577454e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,44,45,program,109,13,2,-0.020000000,-0.020000000,8.068680763245e-4,6.593763828278e-4,6.591379642487e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,45,46,program,101,23,2,0.020000000,-0.020000000,6.593763828278e-4,6.538629531860e-4,6.536245346069e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,46,47,program,78,48,2,0.020000000,0.000000000,6.538629531860e-4,3.309547901154e-4,3.307163715363e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,47,48,program,92,36,2,0.020000000,0.020000000,3.309547901154e-4,5.123615264893e-4,5.121231079102e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,48,49,program,108,22,2,0.000000000,-0.020000000,5.123615264893e-4,6.820261478424e-4,6.817877292633e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,49,50,program,110,22,2,0.010000000,-0.020000000,6.820261478424e-4,8.715689182281e-4,8.713304996490e-4,true,0
9f4a7c15d6e8b301,4200,0,selected,50,51,program,112,22,2,0.000000000,-0.020000000,8.715689182281e-4,1.030445098877e-3,1.030206680298e-3,true,0
9f4a7c15d6e8b301,4200,0,selected,51,52,program,114,22,2,-0.010000000,-0.020000000,1.030445098877e-3,1.184374094009e-3,1.184135675430e-3,true,0
9f4a7c15d6e8b301,4200,0,selected,52,53,program,7,8,2,0.010000000,0.020000000,1.184374094009e-3,1.187711954117e-3,1.187473535538e-3,true,0
9f4a7c15d6e8b301,4200,0,selected,53,54,program,112,28,2,-0.010000000,0.020000000,1.187711954117e-3,1.205563545227e-3,1.205325126648e-3,true,0
9f4a7c15d6e8b301,4200,0,selected,54,55,program,8,11,2,0.020000000,0.020000000,1.205563545227e-3,1.204580068588e-3,1.204341650009e-3,true,0
