role,seed,step,scale,method,sample_index,stratum,kmeans_iterations,within_sse
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,35,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,36,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,37,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,38,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,39,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,40,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,41,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,42,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,43,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,44,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,45,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,46,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,47,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,48,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,49,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,50,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,51,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,52,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,53,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,54,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,55,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,56,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,57,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,58,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,59,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,60,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,61,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,62,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,63,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,64,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,65,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,66,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,67,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,68,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,69,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,70,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,71,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,72,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,73,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,74,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,75,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,76,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,77,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,78,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,79,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,80,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,81,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,82,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,83,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,84,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,85,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,86,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,87,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,88,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,89,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,90,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,91,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,92,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,93,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,94,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_05,95,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,0,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,1,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,2,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,3,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,4,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,5,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,6,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,7,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,8,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,9,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,10,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,11,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,12,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,13,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,14,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,15,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,16,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,17,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,18,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,19,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,20,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,21,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,22,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,23,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,24,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,25,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,26,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,27,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,28,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,29,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,30,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,31,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,32,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,33,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,34,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,35,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,36,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,37,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,38,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,39,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,40,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,41,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,42,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,43,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,44,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,45,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,46,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,47,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,48,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,49,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,50,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,51,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,52,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,53,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,54,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,55,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,56,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,57,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,58,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,59,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,60,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,61,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,62,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,63,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,64,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,65,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,66,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,67,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,68,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,69,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,70,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,71,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,72,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,73,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,74,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,75,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,76,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,77,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,78,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,79,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,80,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,81,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,82,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,83,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,84,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,85,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,86,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,87,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,88,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,89,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,90,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,91,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,92,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,93,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,94,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_06,95,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,0,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,1,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,2,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,3,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,4,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,5,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,6,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,7,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,8,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,9,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,10,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,11,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,12,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,13,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,14,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,15,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,16,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,17,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,18,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,19,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,20,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,21,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,22,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,23,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,24,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,25,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,26,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,27,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,28,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,29,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,30,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,31,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,32,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,33,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,34,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,35,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,36,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,37,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,38,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,39,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,40,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,41,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,42,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,43,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,44,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,45,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,46,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,47,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,48,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,49,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,50,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,51,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,52,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,53,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,54,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,55,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,56,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,57,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,58,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,59,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,60,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,61,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,62,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,63,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,64,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,65,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,66,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,67,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,68,10,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,69,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,70,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,71,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,72,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,73,0,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,74,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,75,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,76,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,77,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,78,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,79,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,80,5,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,81,2,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,82,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,83,9,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,84,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,85,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,86,7,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,87,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,88,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,89,1,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,90,11,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,91,6,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,92,8,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,93,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,94,3,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,hash_placebo_07,95,4,0,0.000000000000e0
evaluation,0a53f8c62d9147be,4200,1.0,input_only,0,1,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,1,6,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,2,11,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,3,6,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,4,1,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,5,7,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,6,0,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,7,2,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,8,6,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,9,5,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,10,1,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,11,8,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,12,10,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,13,9,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,14,6,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,15,3,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,16,6,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,17,3,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,18,1,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,19,8,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,20,10,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,21,9,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,22,3,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,23,4,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,24,8,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,25,7,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,26,4,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,27,8,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,28,6,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,29,4,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,30,11,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,31,0,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,32,8,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,33,11,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,34,4,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,35,7,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,36,1,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,37,0,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,38,0,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,39,11,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,40,2,3,3.963785634408e2
evaluation,0a53f8c62d9147be,4200,1.0,input_only,41,9,3,3.963785634408e2
