aggregation_level,dataset_index,initialization_index,phase,state_step,anchor_step,offset_from_anchor,partition_age,method,evidence_examples,n_aggregation_units,within_stratum_utility_variance,predicted_rmse,observed_rmse_v48,sign_error_rate_v48,cross_block_regret_v48,selected_program_regret_v48,false_authorization_rate_v48
cell,1,1,freshness_fresh,625,600,25,0,full_gradient_171,48,2,4.712612311183e-6,2.213980525816e-4,2.183769565702e-4,2.501052362513e-1,2.683033457487e-4,3.202979067058e-4,3.437500000000e-1
cell,1,2,freshness_fresh,625,600,25,0,full_gradient_171,48,2,4.643235309112e-6,2.186515327266e-4,2.194003943660e-4,1.935918898810e-1,3.326248862265e-4,3.463095552263e-4,7.031250000000e-2
cell,2,0,freshness_fresh,625,600,25,0,full_gradient_171,48,2,7.782280811369e-6,2.846498329656e-4,2.874669677362e-4,2.589154411765e-1,3.799104276254e-4,3.981628220657e-4,1.484375000000e-1
cell,2,1,freshness_fresh,625,600,25,0,full_gradient_171,48,2,5.495203905558e-6,2.388541908891e-4,2.408099670054e-4,2.477015422478e-1,2.445459329010e-4,2.739079467347e-4,1.093750000000e-1
cell,2,2,freshness_fresh,625,600,25,0,full_gradient_171,48,2,3.407427332501e-6,1.883985601825e-4,1.873664290507e-4,1.854504527255e-1,3.120670873198e-4,3.249112812025e-4,7.812500000000e-2
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,1.822039584982e-5,4.356059553061e-4,4.298779554863e-4,2.938419117647e-1,5.077223995613e-4,5.327531583816e-4,5.468750000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,1.403440074924e-5,3.823496331293e-4,3.708622390845e-4,2.773798741275e-1,4.048047205174e-4,4.204525458533e-4,7.031250000000e-2
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,8.449705410861e-6,2.965802564008e-4,2.860598012242e-4,2.778087797619e-1,3.287261196760e-4,3.719218408378e-4,2.109375000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,1.429697595201e-5,3.854379195016e-4,3.889863041420e-4,2.507812500000e-1,4.500130984297e-4,4.557623952905e-4,2.343750000000e-2
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,1.147236563453e-5,3.456932262719e-4,3.584746388887e-4,2.912232422555e-1,2.693021374682e-4,3.701359421093e-4,3.828125000000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,1.059824715840e-5,3.310155779954e-4,3.361929894281e-4,2.519066220238e-1,3.826434154064e-4,3.985716210053e-4,1.015625000000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,1.521994632725e-5,3.981698976793e-4,3.959051780957e-4,3.021599264706e-1,3.647652768173e-4,3.778843375670e-4,1.328125000000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,1.193574778190e-5,3.525624497885e-4,3.541003481179e-4,2.934637728057e-1,2.776419843542e-4,3.153726451472e-4,2.265625000000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_00,48,2,8.312449092607e-6,2.942528892475e-4,2.958016251298e-4,2.471245500294e-1,3.790447143732e-4,3.996116684917e-4,1.484375000000e-1
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,1.787338714130e-5,4.314202361981e-4,4.420975138687e-4,3.022058823529e-1,5.709446297146e-4,5.980200834301e-4,7.812500000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,1.361103709232e-5,3.765389097007e-4,3.605707469863e-4,2.775705984481e-1,4.054375700306e-4,4.198589907958e-4,6.250000000000e-2
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,8.315143898751e-6,2.942125643088e-4,2.968601770776e-4,2.705543154762e-1,3.291102763114e-4,3.624673317972e-4,1.796875000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,1.393894640928e-5,3.806184576846e-4,3.795359017176e-4,2.454044117647e-1,3.874562293049e-4,3.884882706870e-4,7.812500000000e-3
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,1.142500608058e-5,3.449748594243e-4,3.597318084959e-4,2.971716737731e-1,2.786023715657e-4,3.829401079241e-4,4.140625000000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,1.012031006716e-5,3.234414861706e-4,3.440306977228e-4,2.555803571429e-1,3.933172787356e-4,4.339725990690e-4,1.640625000000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,1.505206721398e-5,3.959676944273e-4,3.757580246269e-4,3.092830882353e-1,3.771408400421e-4,3.954440934422e-4,1.250000000000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,1.126268255988e-5,3.424232053618e-4,3.385552174907e-4,2.816448625493e-1,2.723650470102e-4,3.159044537711e-4,2.187500000000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_01,48,2,8.081628123142e-6,2.901440858568e-4,2.981668400800e-4,2.557583611887e-1,3.825467460459e-4,4.196041968108e-4,1.640625000000e-1
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,1.800106013704e-5,4.329767247379e-4,4.269671390574e-4,2.982077205882e-1,5.312027841740e-4,5.658882060970e-4,7.812500000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,1.390359465400e-5,3.805622959369e-4,3.866660691971e-4,2.885085967119e-1,4.221388399728e-4,4.520120496068e-4,1.093750000000e-1
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,8.436135657858e-6,2.963689771015e-4,2.958645626791e-4,2.670665922619e-1,3.301724979679e-4,3.676266930484e-4,1.796875000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,1.459735720930e-5,3.894810900268e-4,3.881656960208e-4,2.638786764706e-1,3.646338471981e-4,3.706435217623e-4,7.812500000000e-3
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,1.145410137808e-5,3.454178069467e-4,3.483005766311e-4,2.984456578489e-1,2.869306759408e-4,3.949863974988e-4,3.515625000000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,1.040986885384e-5,3.281044443197e-4,3.233938760120e-4,2.467912946429e-1,4.328911851417e-4,4.617515911605e-4,1.406250000000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,1.526000765127e-5,3.986955784347e-4,3.991211250922e-4,3.065716911765e-1,3.982105018085e-4,4.206295317317e-4,1.328125000000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,1.159344925391e-5,3.474463553737e-4,3.523402885317e-4,2.864575078367e-1,2.443162356087e-4,2.756016685765e-4,1.562500000000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_02,48,2,8.313830358334e-6,2.942792732950e-4,2.996369386469e-4,2.495976665810e-1,3.766930314466e-4,4.003876526379e-4,1.484375000000e-1
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,1.788809013943e-5,4.316566125041e-4,4.274795087915e-4,2.985753676471e-1,5.509348612378e-4,5.850269570544e-4,6.250000000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,1.371218802179e-5,3.779347327935e-4,3.929497256580e-4,2.958729360805e-1,3.823667174103e-4,4.005717662210e-4,5.468750000000e-2
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,8.362003405743e-6,2.950582654961e-4,2.862363990558e-4,2.644159226190e-1,2.963489375247e-4,3.245043082529e-4,1.562500000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,1.402407411083e-5,3.816902689368e-4,3.835758633394e-4,2.602941176471e-1,3.942106212662e-4,4.057590791717e-4,3.906250000000e-2
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,1.116289830015e-5,3.409984448469e-4,3.311089414712e-4,2.960948377132e-1,2.799028329434e-4,3.798330120048e-4,3.984375000000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,1.026780783282e-5,3.256069734712e-4,3.163508062808e-4,2.417689732143e-1,3.697184230873e-4,4.072365495063e-4,1.640625000000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,1.477061838488e-5,3.922504414755e-4,3.844177030412e-4,3.075367647059e-1,3.720220296550e-4,3.996043068497e-4,1.250000000000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,1.151822635481e-5,3.463234607222e-4,3.481020327787e-4,2.836854901909e-1,2.644314736813e-4,3.014240906367e-4,1.796875000000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_03,48,2,7.720224278354e-6,2.835730749165e-4,2.821959576360e-4,2.488371932853e-1,3.796383586554e-4,3.997061431900e-4,1.640625000000e-1
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,1.781016812569e-5,4.306846837487e-4,4.376404774132e-4,3.037683823529e-1,5.760720273003e-4,6.145284952765e-4,8.593750000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,1.375817896301e-5,3.785651658385e-4,3.922489601542e-4,2.857091844418e-1,4.042835300595e-4,4.192930657041e-4,4.687500000000e-2
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,8.014672206705e-6,2.887852792787e-4,2.839885773780e-4,2.688802083333e-1,2.884342211189e-4,3.045399221548e-4,1.015625000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,1.465289763388e-5,3.901613701516e-4,3.966919761385e-4,2.493106617647e-1,4.455186174255e-4,4.474744095546e-4,1.562500000000e-2
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,1.188807014824e-5,3.519001294919e-4,3.384882039693e-4,2.943438914027e-1,2.696741362342e-4,3.570153855890e-4,3.593750000000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,1.062227434604e-5,3.312086276554e-4,3.156363488520e-4,2.452101934524e-1,3.823717075022e-4,4.157811921033e-4,1.484375000000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,1.519070203879e-5,3.977886394508e-4,4.106572776443e-4,3.115349264706e-1,3.973929734951e-4,4.179072303927e-4,1.718750000000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,1.142956893329e-5,3.449865853650e-4,3.489534567617e-4,2.834650825937e-1,2.691146440270e-4,3.042662257258e-4,2.031250000000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_04,48,2,8.106769846064e-6,2.905792090543e-4,2.959759274377e-4,2.393889582721e-1,3.394586733378e-4,3.609682762118e-4,1.406250000000e-1
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,1.808169173902e-5,4.339734202800e-4,4.410621240234e-4,2.974264705882e-1,5.208572606392e-4,5.456965409110e-4,7.031250000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,1.380751912363e-5,3.792462392993e-4,3.834945846421e-4,2.828449978741e-1,3.688749158570e-4,3.786993953270e-4,5.468750000000e-2
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,8.598310378156e-6,2.991737277928e-4,2.979507696371e-4,2.702287946429e-1,3.429764946006e-4,3.788648355041e-4,1.796875000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,1.464414854121e-5,3.900434644286e-4,3.831293221738e-4,2.407169117647e-1,3.391233811953e-4,3.418809986897e-4,0.000000000000e0
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,1.179174544455e-5,3.504709491537e-4,3.377989906037e-4,2.816831817786e-1,2.926154779743e-4,4.032353342289e-4,4.062500000000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,1.068171546860e-5,3.322388960250e-4,3.319781769691e-4,2.428850446429e-1,4.565296387113e-4,4.900473315814e-4,1.796875000000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,1.551804499757e-5,4.020523829122e-4,4.268558925707e-4,3.181066176471e-1,4.041358702125e-4,4.264106809728e-4,1.171875000000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,1.212954991960e-5,3.553926207915e-4,3.536035943483e-4,2.853887648810e-1,2.654787554235e-4,2.969622256899e-4,1.406250000000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_05,48,2,8.412894855069e-6,2.960269864362e-4,2.962867418790e-4,2.442324557376e-1,3.965383716515e-4,4.140001021895e-4,1.406250000000e-1
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,1.801135900984e-5,4.331108148941e-4,4.258539000267e-4,2.975183823529e-1,5.535984237923e-4,5.840831387616e-4,6.250000000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,1.398724298216e-5,3.817072130709e-4,3.840657209445e-4,2.927751191404e-1,3.816874307887e-4,4.019272441269e-4,4.687500000000e-2
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,8.357531424786e-6,2.949436592306e-4,3.053151613221e-4,2.839006696429e-1,3.389169202990e-4,3.691112044919e-4,1.328125000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,1.431477973826e-5,3.856891072675e-4,3.809877659603e-4,2.689797794118e-1,4.195883041120e-4,4.296656704241e-4,2.343750000000e-2
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,1.158042194042e-5,3.473173313280e-4,3.507234010623e-4,2.939338235294e-1,2.909615369617e-4,4.106293960042e-4,4.140625000000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,1.041779163687e-5,3.281391219456e-4,3.307907368238e-4,2.493024553571e-1,4.412630320303e-4,4.788652483541e-4,1.875000000000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,1.468630656694e-5,3.911253575783e-4,4.034504214946e-4,3.119944852941e-1,3.984763390186e-4,4.112639265941e-4,1.250000000000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,1.126164480244e-5,3.424092370617e-4,3.463107186664e-4,2.818308744541e-1,2.912010762941e-4,3.333979529856e-4,2.500000000000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_06,48,2,7.916055905403e-6,2.871481064496e-4,2.766205919178e-4,2.328362612033e-1,3.486041057670e-4,3.631779749753e-4,1.250000000000e-1
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,1.762053429664e-5,4.283971356240e-4,4.274796127476e-4,3.024816176471e-1,5.591634447910e-4,5.939919215052e-4,7.031250000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,1.347211249537e-5,3.746123799889e-4,3.727069886931e-4,2.810941541473e-1,3.885919495374e-4,3.960682337549e-4,2.343750000000e-2
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,8.078743105597e-6,2.899713717279e-4,2.904611880257e-4,2.693452380952e-1,3.200565503434e-4,3.475778312563e-4,1.093750000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,1.422308425995e-5,3.843830387143e-4,3.805707835499e-4,2.566176470588e-1,4.174367837777e-4,4.270494881098e-4,4.687500000000e-2
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,1.133406033244e-5,3.436031499346e-4,3.336159964082e-4,2.925385594326e-1,2.935164025075e-4,4.016710972898e-4,3.593750000000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,1.039383835489e-5,3.276304272607e-4,3.374308443292e-4,2.542317708333e-1,4.475827857107e-4,4.854505704230e-4,2.187500000000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,1.527420018745e-5,3.988812391737e-4,4.009528823086e-4,3.148437500000e-1,3.663531388245e-4,3.825213351902e-4,1.093750000000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,1.146548047363e-5,3.455374995686e-4,3.382457223950e-4,2.779570939877e-1,2.879538789671e-4,3.233743558297e-4,2.031250000000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_07,48,2,8.292462602481e-6,2.938988900340e-4,2.968127667053e-4,2.453774702468e-1,4.207387484563e-4,4.355071136626e-4,1.484375000000e-1
cell,0,0,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,1.793833580485e-5,4.322281979116e-4,4.323072789268e-4,2.992532169118e-1,5.463119789013e-4,5.774985626772e-4,7.031250000000e-2
cell,0,1,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,1.378578426019e-5,3.789395712197e-4,3.804456294200e-4,2.852194326214e-1,3.947732092717e-4,4.111104114237e-4,5.859375000000e-2
cell,0,2,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,8.326530686057e-6,2.943867626671e-4,2.928420795500e-4,2.715250651042e-1,3.218427522302e-4,3.533267459179e-4,1.562500000000e-1
cell,1,0,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,1.433653298184e-5,3.859380895890e-4,3.852054516303e-4,2.544979319853e-1,4.022476103387e-4,4.083404792112e-4,2.050781250000e-2
cell,1,1,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,1.151358365737e-5,3.462969871748e-4,3.447803196913e-4,2.931793584668e-1,2.826881964495e-4,3.875558340811e-4,3.857421875000e-1
cell,1,2,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,1.043898171483e-5,3.284231943555e-4,3.294755595522e-4,2.484595889137e-1,4.132896832907e-4,4.464595879003e-4,1.630859375000e-1
cell,2,0,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,1.512148667101e-5,3.968664038915e-4,3.996398131093e-4,3.102539062500e-1,3.848121212342e-4,4.039581803426e-4,1.298828125000e-1
cell,2,1,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,1.157454375993e-5,3.471351767541e-4,3.475264223863e-4,2.842366811624e-1,2.715628869208e-4,3.082879522953e-4,1.972656250000e-1
cell,2,2,freshness_fresh,625,600,25,0,hash_placebo_mean,48,2,8.144539382682e-6,2.912378144112e-4,2.926871736791e-4,2.453941145680e-1,3.779078437167e-4,3.991203910212e-4,1.474609375000e-1
cell,0,0,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,1.186553779428e-5,3.513719484873e-4,3.530134405236e-4,2.634650735294e-1,5.430402046613e-4,5.783176754903e-4,9.375000000000e-2
cell,0,1,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,8.307870112841e-6,2.941592907020e-4,2.948033131802e-4,2.371533744641e-1,3.581110968867e-4,3.648122052766e-4,5.468750000000e-2
cell,0,2,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,3.634326435229e-6,1.926376620467e-4,1.900844608687e-4,2.160528273810e-1,2.017919069885e-4,2.195810474745e-4,7.031250000000e-2
cell,1,0,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,7.024317514482e-6,2.702816371907e-4,2.706910442788e-4,2.001378676471e-1,2.681635933186e-4,2.700020049815e-4,0.000000000000e0
cell,1,1,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,5.761305516298e-6,2.449135921528e-4,2.455063382119e-4,2.575848960146e-1,2.936218017737e-4,3.788883555735e-4,4.375000000000e-1
cell,1,2,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,4.863723204382e-6,2.234786571453e-4,2.162114773650e-4,1.845703125000e-1,3.141585378899e-4,3.239643164790e-4,5.468750000000e-2
cell,2,0,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,8.289660407503e-6,2.936753869947e-4,2.919279456444e-4,2.591911764706e-1,3.566593012465e-4,3.746742133615e-4,1.015625000000e-1
cell,2,1,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,5.513906541838e-6,2.392691796465e-4,2.402005529413e-4,2.475039733904e-1,2.641967372483e-4,2.972969689381e-4,1.406250000000e-1
cell,2,2,freshness_fresh,625,600,25,0,last_hidden_layer_72,48,2,3.324474795252e-6,1.860689848067e-4,1.814471441539e-4,1.834003315090e-1,3.191583847695e-4,3.331105809821e-4,9.375000000000e-2
cell,0,0,freshness_fresh,625,600,25,0,output_layer_27,48,2,1.113774396409e-5,3.405092031982e-4,3.422329855062e-4,2.435202205882e-1,5.487181791750e-4,5.858042488853e-4,1.171875000000e-1
cell,0,1,freshness_fresh,625,600,25,0,output_layer_27,48,2,8.470863227629e-6,2.970442250716e-4,2.979705096180e-4,2.350263415477e-1,3.438436133152e-4,3.469327424455e-4,1.562500000000e-2
cell,0,2,freshness_fresh,625,600,25,0,output_layer_27,48,2,3.490541507349e-6,1.892164555133e-4,1.939940421700e-4,2.101934523810e-1,2.331100477022e-4,2.575045149342e-4,1.093750000000e-1
cell,1,0,freshness_fresh,625,600,25,0,output_layer_27,48,2,6.919162238454e-6,2.683804589087e-4,2.672463003775e-4,2.053308823529e-1,3.419055536824e-4,3.446786153063e-4,0.000000000000e0
cell,1,1,freshness_fresh,625,600,25,0,output_layer_27,48,2,4.850657691295e-6,2.247501226710e-4,2.255411242652e-4,2.418089758093e-1,2.635939100202e-4,3.320900900370e-4,3.281250000000e-1
cell,1,2,freshness_fresh,625,600,25,0,output_layer_27,48,2,5.083270779352e-6,2.280661291069e-4,2.270343971498e-4,2.009393601190e-1,2.318466186750e-4,2.355923197825e-4,2.343750000000e-2
cell,2,0,freshness_fresh,625,600,25,0,output_layer_27,48,2,7.944220233439e-6,2.875431266068e-4,2.878433420168e-4,2.614889705882e-1,3.873410620088e-4,4.296869027982e-4,1.796875000000e-1
cell,2,1,freshness_fresh,625,600,25,0,output_layer_27,48,2,5.625478520652e-6,2.418916679017e-4,2.422720311831e-4,2.388123194914e-1,2.652174820241e-4,3.055685062918e-4,1.562500000000e-1
cell,2,2,freshness_fresh,625,600,25,0,output_layer_27,48,2,3.474335482399e-6,1.902114615319e-4,1.833749348801e-4,1.793465783867e-1,3.113106743733e-4,3.203163548342e-4,8.593750000000e-2
cell,0,0,freshness_fresh,625,600,25,0,rademacher_projection_32,48,2,1.152584640830e-5,3.464649924592e-4,3.530869970835e-4,2.617647058824e-1,5.455994005672e-4,5.781743337820e-4,8.593750000000e-2
cell,0,1,freshness_fresh,625,600,25,0,rademacher_projection_32,48,2,8.362873421291e-6,2.951118712540e-4,2.935122988493e-4,2.432919848173e-1,3.506109658389e-4,3.550376540034e-4,3.125000000000e-2
cell,0,2,freshness_fresh,625,600,25,0,rademacher_projection_32,48,2,4.231906678954e-6,2.087627420564e-4,2.107953460842e-4,2.260509672619e-1,2.426366783652e-4,2.693943283703e-4,8.593750000000e-2
cell,1,0,freshness_fresh,625,600,25,0,rademacher_projection_32,48,2,7.027795047064e-6,2.705584617196e-4,2.781314313354e-4,2.159007352941e-1,3.538677576671e-4,3.612148161665e-4,7.812500000000e-3
cell,1,1,freshness_fresh,625,600,25,0,rademacher_projection_32,48,2,5.141603914009e-6,2.313342507596e-4,2.316579389745e-4,2.508549425687e-1,2.613635038244e-4,3.211936494534e-4,3.593750000000e-1
cell,1,2,freshness_fresh,625,600,25,0,rademacher_projection_32,48,2,5.398870433260e-6,2.347199532666e-4,2.346904207170e-4,2.056826636905e-1,2.970635573547e-4,3.082803187056e-4,8.593750000000e-2
cell,2,0,freshness_fresh,625,600,25,0,rademacher_projection_32,48,2,9.029650046829e-6,3.065588887716e-4,3.043063621871e-4,2.820312500000e-1,3.738316284796e-4,3.965795753444e-4,1.093750000000e-1
