arm,epoch,loss_before,loss_after,accuracy_after,selected,no_op,blocked,min_selected_magnitude,sign_reversals,both_sign_available,one_sign_available,no_legal_move
A3,2720,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2721,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2722,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2723,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2724,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2725,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2726,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2727,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2728,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2729,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2730,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2731,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2732,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2733,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2734,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2735,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2736,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2737,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2738,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2739,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2740,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2741,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2742,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2743,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2744,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2745,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2746,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2747,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2748,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2749,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2750,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2751,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2752,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2753,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2754,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2755,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2756,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2757,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2758,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2759,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2760,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2761,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2762,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2763,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2764,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2765,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2766,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2767,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2768,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2769,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2770,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2771,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2772,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2773,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2774,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2775,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2776,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2777,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2778,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2779,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2780,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2781,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2782,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2783,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2784,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2785,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2786,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2787,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2788,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2789,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2790,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2791,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2792,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2793,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2794,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2795,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2796,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2797,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2798,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2799,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2800,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2801,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2802,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2803,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2804,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2805,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2806,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2807,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2808,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2809,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2810,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2811,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2812,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2813,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2814,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2815,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2816,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2817,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2818,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2819,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2820,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2821,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2822,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2823,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2824,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2825,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2826,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2827,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2828,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2829,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2830,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2831,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2832,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2833,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2834,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2835,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2836,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2837,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2838,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2839,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2840,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2841,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2842,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2843,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2844,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2845,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2846,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2847,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2848,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2849,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2850,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2851,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2852,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2853,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2854,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2855,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2856,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2857,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2858,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2859,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2860,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2861,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2862,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2863,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2864,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2865,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2866,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2867,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2868,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2869,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2870,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2871,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2872,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2873,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2874,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2875,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2876,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2877,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2878,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2879,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2880,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2881,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2882,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2883,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2884,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2885,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2886,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2887,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2888,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2889,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2890,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2891,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2892,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2893,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2894,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2895,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2896,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2897,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2898,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2899,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2900,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2901,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2902,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2903,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2904,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2905,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2906,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2907,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2908,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2909,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2910,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2911,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2912,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2913,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2914,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2915,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2916,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2917,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2918,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2919,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2920,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2921,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2922,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2923,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2924,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2925,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2926,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2927,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2928,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2929,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2930,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2931,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2932,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2933,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2934,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2935,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2936,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2937,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2938,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2939,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2940,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2941,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2942,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2943,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2944,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2945,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2946,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2947,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2948,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2949,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2950,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2951,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2952,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2953,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2954,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2955,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2956,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2957,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2958,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2959,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2960,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2961,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2962,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2963,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2964,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2965,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2966,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2967,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2968,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2969,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2970,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2971,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2972,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2973,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2974,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2975,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2976,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2977,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2978,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2979,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2980,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2981,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2982,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2983,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2984,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2985,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2986,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2987,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2988,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2989,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2990,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2991,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2992,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2993,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2994,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2995,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2996,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2997,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A3,2998,0.01905420,0.02001271,1.00000000,7,10,30,0.02000000,7,11,6,0
A3,2999,0.02001271,0.01905420,1.00000000,7,10,35,0.02000000,7,10,7,0
A4-AdamW,0,0.70533133,0.68953812,0.50000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,1,0.68953812,0.67738307,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,2,0.67738307,0.66602987,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,3,0.66602987,0.65781879,0.50000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,4,0.65781879,0.64986426,0.50000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,5,0.64986426,0.64344859,0.50000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,6,0.64344859,0.63837540,0.50000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,7,0.63837540,0.63248473,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,8,0.63248473,0.62697279,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,9,0.62697279,0.62061274,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,10,0.62061274,0.61406171,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,11,0.61406171,0.60707462,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,12,0.60707462,0.59929633,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,13,0.59929633,0.59278113,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,14,0.59278113,0.58614534,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,15,0.58614534,0.57876307,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,16,0.57876307,0.57204932,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,17,0.57204932,0.56430417,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,18,0.56430417,0.55570924,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,19,0.55570924,0.54760468,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,20,0.54760468,0.54417586,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,21,0.54417586,0.53839707,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,22,0.53839707,0.52949101,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,23,0.52949101,0.52045709,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,24,0.52045709,0.51553142,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,25,0.51553142,0.50894821,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,26,0.50894821,0.50288665,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,27,0.50288665,0.49686798,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,28,0.49686798,0.49030441,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,29,0.49030441,0.48482680,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,30,0.48482680,0.47785693,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,31,0.47785693,0.47184736,0.75000000,0,0,0,0.00000000,0,0,0,0
A4-AdamW,32,0.47184736,0.46616289,0.75000000,0,0,0,0.00000000,0,0,0,0
